categoria,subcategoria,nome,preço,info,openBox,imagem,site,url,data
hardware,placa-de-video-vga,"Placa De Vídeo Nvidia Gigabyte Geforce, RTX 4070 Ti Super, Windforce Oc, 16GB, GDDR6x 256 Bits - Gv-n407tswf3oc-16gd",5899.99,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/538961/Placa-De-V-deo-Nvidia-Gigabyte-Geforce-RTX-4070-Ti-Super-Windforce-Oc-16GB-GDDR6x-256-Bits-Gv-n407tswf3oc-16gd_1716912777_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/538961/placa-de-video-nvidia-gigabyte-geforce-rtx-4070-ti-super-windforce-oc-16gb-gddr6x-256-bits-gv-n407tswf3oc-16gd,10-06-2024 11:06:46
hardware,placa-de-video-vga,"Placa de Vídeo RX 550 Phantom Gaming ASRock AMD, 4 GB GDDR5 - 90-GA07ZZ-00UANF",599.9,,False,https://images.kabum.com.br/produtos/fotos/498285/placa-de-video-rx-550-phantom-gaming-asrock-amd-4-gb-gddr5-90-ga07zz-00uanf_1703012685_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/498285/placa-de-video-rx-550-phantom-gaming-asrock-amd-4-gb-gddr5-90-ga07zz-00uanf,10-06-2024 11:06:46
hardware,placa-de-video-vga,"Placa de Vídeo Duex NVIDIA GeForce GTX 750 TI, 4GB GDDR5, 128 Bits - DX GTX750TI-4GD5",546.39,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/167759/Placa-de-V-deo-Duex-NVIDIA-GeForce-GTX-750-TI-4GB-GDDR5-128-Bits-DX-GTX750TI-4GD5_1694528300_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/167759/placa-de-video-duex-nvidia-geforce-gtx-750-ti-4gb-gddr5-128-bits-dx-gtx750ti-4gd5,10-06-2024 11:06:46
hardware,placa-de-video-vga,"Placa De Vídeo Asus Nvidia Geforce RTX 4060, Dual White Oc, 8GB, GDDR6, 128 Bits - Dual-Rtx4060-O8g",2835.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/537161/Placa-De-V-deo-Asus-Nvidia-Geforce-RTX-4060-Dual-White-Oc-8GB-GDDR6-128-Bits-Dual-Rtx4060-O8g_1716811860_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/537161/placa-de-video-asus-nvidia-geforce-rtx-4060-dual-white-oc-8gb-gddr6-128-bits-dual-rtx4060-o8g,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4080 XLR8 Gaming Verto Epic-x RGB PNY NVIDIA GeForce, 16 GB GDDR6X, DLSS, Ray Tracing - VCG408016TFXXPB1-O",7699.99,,False,https://images.kabum.com.br/produtos/fotos/397576/placa-de-video-pny-geforce-rtx-4080-xlr8-gaming-verto-epic-x-rgb-16-gb-gddr6x-dlss-ray-tracing-vcg408016tfxxpb1-o_1666992885_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/397576/placa-de-video-rtx-4080-xlr8-gaming-verto-epic-x-rgb-pny-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-vcg408016tfxxpb1-o,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Super Aorus Master NVIDIA GeForce, 12GB GDDR6, DLSS, Ray Tracing - GV-N407SAorus M-12GD",4739.99,,False,https://images.kabum.com.br/produtos/fotos/517740/placa-de-video-rtx-4070-super-aorus-master-nvidia-geforce-12gb-gddr6-dlss-ray-tracing-gv-n407saorus-m-12gd_1707230647_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/517740/placa-de-video-rtx-4070-super-aorus-master-nvidia-geforce-12gb-gddr6-dlss-ray-tracing-gv-n407saorus-m-12gd,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 3050 EX, 6GB, GDDR6, Galax GeForce com Tecnologia NVIDIA Ampere",1204.12,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/534528/Placa-de-V-deo-RTX-3050-EX-6GB-GDDR6-Galax-GeForce-com-Tecnologia-NVIDIA-Ampere_1717686333_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/534528/placa-de-video-rtx-3050-ex-6gb-gddr6-galax-geforce-com-tecnologia-nvidia-ampere,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RX 7700 XT Fighter PowerColor AMD Radeon, 12GB GDDR6, Ray Tracing - RX7700XT 12G-F/OC",2799.99,,False,https://images.kabum.com.br/produtos/fotos/484962/placa-de-video-rx-7700-xt-fighter-powercolor-amd-radeon-12gb-gddr6-ray-tracing-rx7700xt-12g-f-oc_1701192896_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/484962/placa-de-video-rx-7700-xt-fighter-powercolor-amd-radeon-12gb-gddr6-ray-tracing-rx7700xt-12g-f-oc,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 TI Super ASUS NVIDIA GeForce TUF O16G Gaming, 16GB GDDR6X, DLSS, Ray Tracing, G-Sync - 90YV0KF0-M0NA00",6098.99,,False,https://images.kabum.com.br/produtos/fotos/542965/placa-de-video-rtx-4070-ti-super-asus-nvidia-geforce-tuf-o16g-gaming-16gb-gddr6x-dlss-ray-tracing-g-sync-90yv0kf0-m0na00_1716841589_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/542965/placa-de-video-rtx-4070-ti-super-asus-nvidia-geforce-tuf-o16g-gaming-16gb-gddr6x-dlss-ray-tracing-g-sync-90yv0kf0-m0na00,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Super MSI 12G Ventus 3X OC NVIDIA GeForce, 12GB GDDR6X, DLSS, Ray Tracing",4039.99,,False,https://images.kabum.com.br/produtos/fotos/520534/placa-de-video-rtx-4070-super-msi-12g-ventus-3x-oc-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing_1708974844_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/520534/placa-de-video-rtx-4070-super-msi-12g-ventus-3x-oc-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Super ASUS NVIDIA GeForce 12G EVO, 12GB GDDR6X, DLSS, Ray Tracing, G-Sync - 90YV0KC1-M0NA00",3899.99,,False,https://images.kabum.com.br/produtos/fotos/542978/placa-de-video-rtx-4070-super-asus-nvidia-geforce-12g-evo-12gb-gddr6x-dlss-ray-tracing-g-sync-90yv0kc1-m0na00_1716558100_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/542978/placa-de-video-rtx-4070-super-asus-nvidia-geforce-12g-evo-12gb-gddr6x-dlss-ray-tracing-g-sync-90yv0kc1-m0na00,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa De Vídeo RTX 4060 TI Ventus 2x Oc, MSI, Nvidia, 8GB, GDDR6 - 912-V515-024",2449.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/475205/Placa-De-V-deo-RTX-4060-TI-Ventus-2x-Oc-MSI-Nvidia-8GB-GDDR6-912-V515-024_1717686604_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/475205/placa-de-video-rtx-4060-ti-ventus-2x-oc-msi-nvidia-8gb-gddr6-912-v515-024,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo Intel Arc A770 Phantom Gaming AsRock, 16GB GDDR6, RGB, Polychrome SYNC - 90-GA4KZZ-00UANF",2179.99,,False,https://images.kabum.com.br/produtos/fotos/476794/placa-de-video-intel-arc-a770-phantom-gaming-asrock-16gb-gddr6-rgb-polychrome-sync-90-ga4kzz-00uanf_1696943713_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/476794/placa-de-video-intel-arc-a770-phantom-gaming-asrock-16gb-gddr6-rgb-polychrome-sync-90-ga4kzz-00uanf,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo ASUS ROG Strix GeForce RTX 4070 SUPER 12GB GDDR6X Edition OC, 12GB GDDR6X, ARGB, DLSS, Ray Trancing - 90YV0KD0-M0NA00",5099.99,,False,https://images.kabum.com.br/produtos/fotos/520495/placa-de-video-rtx-4070-s-asus-rog-strix-o12g-gaming-12gb-gddr6x-argb-dlss-ray-trancing-90yv0kd0-m0na00_1711463423_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/520495/placa-de-video-asus-rog-strix-geforce-rtx-4070-super-12gb-gddr6x-edition-oc-12gb-gddr6x-argb-dlss-ray-trancing-90yv0kd0-m0na00,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RX 7900 XTX Vapor-X Sapphire, Nitro + AMD, 24 GB GDDR6 - 11322-01-40G",7499.99,,False,https://images.kabum.com.br/produtos/fotos/417240/placa-de-video-rx-7900-xtx-vapor-x-sapphire-nitro-amd-24-gb-gddr6-11322-01-40g_1675256017_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/417240/placa-de-video-rx-7900-xtx-vapor-x-sapphire-nitro-amd-24-gb-gddr6-11322-01-40g,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Suporte Para Placa De Vídeo Ntc R15, Branco - R15WHT",31.19,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/505869/Suporte-Para-Placa-De-V-deo-Ntc-R15-Branco-R15WHT_1699046301_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/505869/suporte-para-placa-de-video-ntc-r15-branco-r15wht,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4080 ROG Strix Edition Asus NVIDIA GeForce, 16GB GDDR6X, ARGB, DLSS, Ray Tracing, Branco - ROG-STRIX-RTX4080-O16G-WHITE",8354.99,,False,https://images.kabum.com.br/produtos/fotos/419112/placa-de-video-rtx-4080-rog-strix-edition-asus-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-branco-rog-strix-rtx4080-o16g-white_1677522363_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/419112/placa-de-video-rtx-4080-rog-strix-edition-asus-nvidia-geforce-16gb-gddr6x-argb-dlss-ray-tracing-branco-rog-strix-rtx4080-o16g-white,10-06-2024 11:06:47
hardware,placa-de-video-vga,Placa de Vídeo Intel Arc A380 ASRock Challenger ITX 6GB - 90-GA3KZZ-00UANF,899.99,,True,https://images.kabum.com.br/produtos/fotos/368457/placa-de-video-asrock-90-ga3kzz-00uanf_1659696994_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/368457/placa-de-video-intel-arc-a380-asrock-challenger-itx-6gb-90-ga3kzz-00uanf,10-06-2024 11:06:47
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 O12G White NVIDIA GeForce, 12GB GDDR6X, DLSS, Ray Tracing, G-Sync - 90YV0IZ4-M0NA00",3799.99,,False,https://images.kabum.com.br/produtos/fotos/501559/placa-de-video-rtx-4070-o12g-white-12gb-gddr6x-dlss-ray-tracing-g-sync-90yv0iz4-m0na00_1703188964_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/501559/placa-de-video-rtx-4070-o12g-white-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing-g-sync-90yv0iz4-m0na00,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Ti ROG Strix Gaming Asus NVIDIA GeForce, 12 GB GDDR6X, ARGB, Ray Tracing - ROG-STRIX-RTX4070TI-O12G-GAMING",6799.99,,False,https://images.kabum.com.br/produtos/fotos/403370/placa-de-video-rtx-4070-ti-rog-strix-gaming-asus-nvidia-geforce-12-gb-gddr6x-argb-ray-tracing-90yv0ii0-m0na00_1672840406_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/403370/placa-de-video-rtx-4070-ti-rog-strix-gaming-asus-nvidia-geforce-12-gb-gddr6x-argb-ray-tracing-rog-strix-rtx4070ti-o12g-gaming,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo Afox AMD Radeon R5 230, 1GB DDR3, 64 Bits, LP Heatsink, HDMI, DVI, VGA - AFR5230-1024D",114.9,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/270478/Placa-de-V-deo-Afox-AMD-Radeon-R5-230-1GB-DDR3-64-Bits-LP-Heatsink-HDMI-DVI-VGA-AFR5230-1024D_1710870492_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/270478/placa-de-video-afox-amd-radeon-r5-230-1gb-ddr3-64-bits-lp-heatsink-hdmi-dvi-vga-afr5230-1024d,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa De Vídeo Galax NVIDIA GeForce RTX 4070, 12GB, GDDR6X, Ex Gamer, White - 47NOM7MD7KWH",5678.64,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/457920/Placa-De-V-deo-Galax-NVIDIA-GeForce-RTX-4070-12GB-GDDR6X-Ex-Gamer-White-47NOM7MD7KWH_1710860287_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/457920/placa-de-video-galax-nvidia-geforce-rtx-4070-12gb-gddr6x-ex-gamer-white-47nom7md7kwh,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo Quadro RTX A2000 PNY NVIDIA, 12GB GDDR6, Ray Tracing - VCNRTXA200012GB-PB",4458.99,,False,https://images.kabum.com.br/produtos/fotos/304858/placa-de-video-pny-nvidia-geforce-rtx-a2000-12gb-gddr6-ray-tracing-vcnrtxa200012gb-pb_1643036183_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/304858/placa-de-video-quadro-rtx-a2000-pny-nvidia-12gb-gddr6-ray-tracing-vcnrtxa200012gb-pb,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo Galax NVIDIA GeForce GTX 1650, 4GB GDDR6, EX Plus, 1-Click OC, 128 Bits - 65SQL8DS93E1",801.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/160869/Placa-de-V-deo-Galax-NVIDIA-GeForce-GTX-1650-4GB-GDDR6-EX-Plus-1-Click-OC-128-Bits-65SQL8DS93E1_1717620710_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/160869/placa-de-video-galax-nvidia-geforce-gtx-1650-4gb-gddr6-ex-plus-1-click-oc-128-bits-65sql8ds93e1,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa De Vídeo RTX 4080 Black ST Galax Nvidia, 16GB GDDR6X, 256 Bits, 3 DP, HDMI 2.1, Dlss3 - 48nzm6md6lts",7199.91,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/480640/Placa-De-V-deo-RTX-4080-Black-ST-Galax-Nvidia-16GB-GDDR6X-256-Bits-3-DP-HDMI-2-1-Dlss3-48nzm6md6lts_1712694505_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/480640/placa-de-video-rtx-4080-black-st-galax-nvidia-16gb-gddr6x-256-bits-3-dp-hdmi-2-1-dlss3-48nzm6md6lts,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo GTX 1050 TI PCYes Low Profile NVIDIA GeForce, 4GB GDDR5, 128Bits Graffiti Series - PVGTX1050TILP4GB",899.99,,False,https://images.kabum.com.br/produtos/fotos/514808/placa-de-video-gtx-1050-ti-pcyes-low-profile-nvidia-geforce-4gb-gddr5-128bits-graffiti-series-pvgtx1050tilp4gb_1708523076_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/514808/placa-de-video-gtx-1050-ti-pcyes-low-profile-nvidia-geforce-4gb-gddr5-128bits-graffiti-series-pvgtx1050tilp4gb,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa De Vídeo Nvidia Duex Geforce GT 210, 1GB, GDDR3, 64 Bits",136.99,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/502883/Placa-De-V-deo-Nvidia-Duex-Geforce-GT-210-1GB-GDDR3-64-Bits_1711951089_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/502883/placa-de-video-nvidia-duex-geforce-gt-210-1gb-gddr3-64-bits,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo GTX 1630 EX Galax Nvidia GeForce, 4 GB GDDR6 - 63NQL4HP66EX",854.99,,True,https://images.kabum.com.br/produtos/fotos/380802/placa-de-video-galax-nvidia-geforce-gtx-1630-ex-4gb-gddr6-63nql4hp66ex_1663353166_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/380802/placa-de-video-gtx-1630-ex-galax-nvidia-geforce-4-gb-gddr6-63nql4hp66ex,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo Quadro T1000 PNY NVIDIA, 8GB, GDDR6, PCIe 3.0 - VCNT10008GB-PB",2799.99,,False,https://images.kabum.com.br/produtos/fotos/301518/placa-de-video-pny-nvidia-t1000-8gb-gddr6-pcie-3-0-vcnt10008gb-pb_1642696134_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/301518/placa-de-video-quadro-t1000-pny-nvidia-8gb-gddr6-pcie-3-0-vcnt10008gb-pb,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 TI Super ASUS TUF 16G Gaming, 16GB GDDR6X, DLSS, Ray Tracing - 90YV0KF1-M0NA00",5999.99,,False,https://images.kabum.com.br/produtos/fotos/516999/placa-de-video-rtx-4070-ti-super-asus-tuf-16g-gaming-16gb-gddr6x-dlss-ray-tracing-90yv0kf1-m0na00_1716576815_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/516999/placa-de-video-rtx-4070-ti-super-asus-tuf-16g-gaming-16gb-gddr6x-dlss-ray-tracing-90yv0kf1-m0na00,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa De Vídeo Galax RTX 4060 1-click Oc 2x, 8GB, GDDR6, 128bits - 46nsl8md8loc",2390.0,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/479024/Placa-De-V-deo-Galax-RTX-4060-1-click-Oc-2x-8GB-GDDR6-128bits-46nsl8md8loc_1717683960_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/479024/placa-de-video-galax-rtx-4060-1-click-oc-2x-8gb-gddr6-128bits-46nsl8md8loc,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa De Vídeo RTX 4060 TI Ventus 3x Oc, Msi Nvidia, 8GB, GDDR6 - 912-v515-040",5269.99,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/501534/Placa-De-V-deo-RTX-4060-TI-Ventus-3x-Oc-Msi-Nvidia-8GB-GDDR6-912-v515-040_1713379698_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/501534/placa-de-video-rtx-4060-ti-ventus-3x-oc-msi-nvidia-8gb-gddr6-912-v515-040,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Video RTX 4070 Ti Super GamingPro WHITE OC Palit NVIDIA GeForce, 16GB GDDR6X, DLSS, Ray Trancing, G-Sync - NED47TST19T2-1043W",5699.99,,False,https://images.kabum.com.br/produtos/fotos/520739/placa-de-video-rtx-4070-ti-super-gamingpro-white-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned47tst19t2-1043w_1711376354_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/520739/placa-de-video-rtx-4070-ti-super-gamingpro-white-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned47tst19t2-1043w,10-06-2024 11:06:48
hardware,placa-de-video-vga,"Placa de Vídeo RX 7900 XTX Phantom Gaming ASRock AMD, 24 GB GDDR6, ARGB - 90-GA3YZZ-00UANF",6389.99,,False,https://images.kabum.com.br/produtos/fotos/403270/placa-de-video-rx-7900-xtx-phantom-gaming-asrock-amd-24-gb-gddr6-argb-90-ga3yzz-00uanf_1670857554_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/403270/placa-de-video-rx-7900-xtx-phantom-gaming-asrock-amd-24-gb-gddr6-argb-90-ga3yzz-00uanf,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Video RTX 4070 Super Jetstream OC Palit NVIDIA GeForce, 12GB GDDR6X, DLSS, Ray Trancing, G-Sync - NED407ST19K9-1043J",4199.99,,False,https://images.kabum.com.br/produtos/fotos/520735/placa-de-video-rtx-4070-super-jetstream-oc-palit-nvidia-geforce-12gb-gddr6x-dlss-ray-trancing-g-sync-ned407st19k9-1043j_1711371910_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/520735/placa-de-video-rtx-4070-super-jetstream-oc-palit-nvidia-geforce-12gb-gddr6x-dlss-ray-trancing-g-sync-ned407st19k9-1043j,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RX 7600 Fighter Power Color AMD Radeon, 8GB GDDR6 - RX 7600 8G-F",1699.99,,False,https://images.kabum.com.br/produtos/fotos/463506/placa-de-video-rx-7600-fighter-power-color-amd-radeon-8gb-gddr6-rx-7600-8g-f_1686751220_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/463506/placa-de-video-rx-7600-fighter-power-color-amd-radeon-8gb-gddr6-rx-7600-8g-f,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa De Vídeo RTX 3060 Zotac Nvidia Geforce, 12GB, GDDR6, 192 Bits - A30600p-10m",2091.07,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/544058/Placa-De-V-deo-RTX-3060-Zotac-Nvidia-Geforce-12GB-GDDR6-192-Bits-A30600p-10m_1717464046_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/544058/placa-de-video-rtx-3060-zotac-nvidia-geforce-12gb-gddr6-192-bits-a30600p-10m,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo Quadro RTX A4000 PNY NVIDIA, 16GB, GDDR6 Com ECC, Ray Tracing - VCNRTXA4000-PB",7444.43,,True,https://images.kabum.com.br/produtos/fotos/377554/placa-de-video-pny-nvidia-rtx-a4000-16gb-gddr6-com-ecc-ray-tracing-vcnrtxa4000-pb_1663180902_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/377554/placa-de-video-quadro-rtx-a4000-pny-nvidia-16gb-gddr6-com-ecc-ray-tracing-vcnrtxa4000-pb,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Ti XLR8 Gaming Verto TF OC PNY NVIDIA GeForce, 12GB GDDR6X, DLSS 3, Ray Tracing - VCG4070T12TFXXPB1-O",4999.99,,False,https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846639_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/403269/placa-de-video-rtx-4070-ti-xlr8-gaming-verto-tf-oc-pny-nvidia-geforce-12gb-gddr6x-dlss-3-ray-tracing-vcg4070t12tfxxpb1-o,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Super 12G Gaming X Slim MLG MSI NVIDIA GeForce, 12GB GDDR6X, DLSS, Ray Tracing, G-Sync",4399.99,,False,https://images.kabum.com.br/produtos/fotos/534161/placa-de-video-rtx-4070-super-12g-gaming-x-slim-mlg-msi-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing-g-sync_1713786783_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/534161/placa-de-video-rtx-4070-super-12g-gaming-x-slim-mlg-msi-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing-g-sync,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RX 550 Radeon Graffiti Series Pcyes AMD, 4 GB GDDR5, 128 Bits, Dual Fan - PJRX5504GGR5DF",574.99,,True,https://images.kabum.com.br/produtos/fotos/405813/placa-de-video-rx-550-radeon-graffiti-series-pcyes-amd-4-gb-gddr5-128-bits-dual-fan-pjrx5504ggr5df_1672752727_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/405813/placa-de-video-rx-550-radeon-graffiti-series-pcyes-amd-4-gb-gddr5-128-bits-dual-fan-pjrx5504ggr5df,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa De Vídeo Geforce Gt 710 PCyes Nvidia, 2GB, DDR3, 64 Bits - Pvgt7102gb",244.9,,False,https://images.kabum.com.br/produtos/fotos/sync_mirakl/582347/Placa-De-V-deo-Geforce-Gt-710-PCyes-Nvidia-2GB-DDR3-64-Bits-Pvgt7102gb_1717427913_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/582347/placa-de-video-geforce-gt-710-pcyes-nvidia-2gb-ddr3-64-bits-pvgt7102gb,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RX 7700 XT Challenger 12G OC ASRock AMD Radeon, 12GB GDDR6 - 90-GA4QZZ-00UANF",2953.99,,False,https://images.kabum.com.br/produtos/fotos/482464/placa-de-video-rx-7700-xt-challenger-12g-oc-asrock-amd-radeon-rx7700xt-cl-12go-90-ga4qzz-00uanf_1694023836_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/482464/placa-de-video-rx-7700-xt-challenger-12g-oc-asrock-amd-radeon-12gb-gddr6-90-ga4qzz-00uanf,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4080 TUF OC Edition Asus NVIDIA GeForce, 16 GB GDDR6X, ARGB, DLSS, Ray Tracing - TUF-RTX4080-O16G-GAMING",7899.99,,False,https://images.kabum.com.br/produtos/fotos/397058/placa-de-video-rtx-4080-tuf-edition-asus-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-90yv0ib0-m0na00_1668084867_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/397058/placa-de-video-rtx-4080-tuf-oc-edition-asus-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-tuf-rtx4080-o16g-gaming,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RTX 6000 ADA PNY NVIDIA Quadro, 48GB GDDR6, 384bits - VCNRTX6000ADA-PB",51999.99,,False,https://images.kabum.com.br/produtos/fotos/495219/placa-de-video-rtx-6000-ada-pny-nvidia-quadro-48gb-gddr6-384bits-vcnrtx6000ada-pb_1708017076_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/495219/placa-de-video-rtx-6000-ada-pny-nvidia-quadro-48gb-gddr6-384bits-vcnrtx6000ada-pb,10-06-2024 11:06:49
hardware,placa-de-video-vga,"Placa de Vídeo RTX 4070 Dual Fan PNY NVIDIA GeForce, 12 GB GDDR6X, DLSS, Ray Tracing - VCG407012DFXPB1",3599.99,,False,https://images.kabum.com.br/produtos/fotos/448246/placa-de-video-rtx-4070-verto-dual-fan-pny-nvidia-geforce-12-gb-gddr6x-dlss-ray-tracing-vcg407012dfxpb1_1681301857_m.jpg,kabum,https://www.kabum.com.br/https://www.kabum.com.br/produto/448246/placa-de-video-rtx-4070-dual-fan-pny-nvidia-geforce-12-gb-gddr6x-dlss-ray-tracing-vcg407012dfxpb1,10-06-2024 11:06:49
